id_restaurant,name,review_id,text,rating
RY3_k4QoLUOasgJApmqqsg,Les Ursulines,KH3cFOZcnDFX7hipytb3Qw,I really like this place....nice place to eat so many different  meals to choose from. I feel like I was treated like a long time customer there next time...,5
RY3_k4QoLUOasgJApmqqsg,Les Ursulines,0i7Oakq0dCkNqTWjH4EteA,"Man, AT beat me to this one! He was the first to review this place and I'm over two years late. Whatevs.

So, without being too predictable, I totally agree...",4
RY3_k4QoLUOasgJApmqqsg,Les Ursulines,xAyi811FzxI87CJ_CtL7uA,Stayed across the street for the past week on holiday and went to this place daily. Amazing staff!!! Philip was so lovely to our son who went in to order...,5
rLo9eIHJtKQl806TsEBp-Q,Aux Lyonnais,IwseUboXihJyL9b2kyATJg,"I want to come back to this restaurant many, many more times. Dear EU, please abandon your plans to place visa restrictions on US citizens visiting the EU;...",5
rLo9eIHJtKQl806TsEBp-Q,Aux Lyonnais,TW137S-XMObWXxDbeClMUQ,"The food at this quaint spot is a mixed bad:  some dishes such as the sweetbreads are excellent, others like the veal are tough and perhaps more cow than...",3
rLo9eIHJtKQl806TsEBp-Q,Aux Lyonnais,etE6SR0sUqnbJzQ8oXv_pg,"I say French cuisine....you say?

* rich?
* delicate?
* formal?

Well I do....and tend to avoid it on the whole.

The exception being Aux Lyonnais which...",5
W0mWaURmq6cA08tNJB43Sg,Sacrée Fleur,rJfxKs7UUzZZRB4TOzepuw,"I love this place! It is my favorite restaurant in all of Paris. I came here twice in the summer of 2016, and once more this summer in June. 

The food is...",5
W0mWaURmq6cA08tNJB43Sg,Sacrée Fleur,InTdTn5edK1lN2QAA89fZA,"Duck Confit: Duck leg was delicious and the meat fell right off the bone. It came with a delicious, savory dipping sauce. The first bite of the fried...",4
W0mWaURmq6cA08tNJB43Sg,Sacrée Fleur,OeDqVejMlwmZ-y6AOFJWiw,Doing a tour in montamarte area. Able to see moulin rounge and Sacre Couer.  Lots of great restaurant in the area.  This restaurant caught our eyes for the...,4
2u9mDkejDtf_rV3gdKDodw,MELT OBERKAMPF,Pe5f0bnpa6dUsDvxku3_Tw,"What's Melt? Well, it's a Texas BBQ that's as big as a computer from the 1980s, where masterful meats are slowly smoked (up to 15 hours) under the attuned...",5
2u9mDkejDtf_rV3gdKDodw,MELT OBERKAMPF,iyONi9FDE7jpeZYyNO3itg,No lie one of my favorite places to eat in Paris. When ya boy is feeling nostalgic for some dank bbq I go here! The lunch special is a good deal! I could...,5
2u9mDkejDtf_rV3gdKDodw,MELT OBERKAMPF,MviNCuJ3ZTYiiOORTYWw3g,"I don't know how many people reviewing this place have actually had ""Texas BBQ"" in Texas, but I have driven many miles for the cause. 

My guy tells me that...",5
bQ7-Xg0miwTiVLPUZ0oupQ,Jixiao's Buns,KslZB2eoXGT1RIyPobvwhg,We were walking to Notre Dame along the Seine and passed by Jixiao Buns. I was curious but didn't really trust that it would be authentic. But I was a...,4
bQ7-Xg0miwTiVLPUZ0oupQ,Jixiao's Buns,IjfunDnRisEhRX9JRQvalw,"Amazing AUTHENTIC Chinese spot in Paris near all the museums and big tourist attractions.

I found most places here are some pan-Asian fusion (there's a...",5
bQ7-Xg0miwTiVLPUZ0oupQ,Jixiao's Buns,zieYUMyo7zq55gjmHuOzng,"The dumpling was great. 6 euros for 4 pieces of dumpling is worth to try. The dumplings was juicy, but be careful when you drink it from a straw because...",5
2cdGE8MLkA30R7ceI5c-Ig,Chungking Express,1MqABnJo1Ci9mHVCeri4NQ,I arrived just a few before opening time and by then a line was already forming. I think I was the fifth group in the line. The waiter allowed some to enter...,5
2cdGE8MLkA30R7ceI5c-Ig,Chungking Express,xtykbbfmdTdxaaCWWdmQow,Did the hotpot for the first time.  Excellent food and service.  Would have eaten twice the cabbage we got and twice the dumplings.  I ruined a shirt but it...,5
2cdGE8MLkA30R7ceI5c-Ig,Chungking Express,8NrAZTyRV9zY31K7rOGN_g,"Expect good food but also a long long wait. 
The food is really really good but also really really spicy. (You get to choose the type of food you want, we...",4
aEQTW9f3_Kzi2G183OFj5Q,Anticafé,PQgCUCinPw6DTPIFS7RCgg,"I absolutely love the concept of this café! Honestly, I didn't get the chance to read reviews before walking in here so I was pleasantly surprised to learn...",5
aEQTW9f3_Kzi2G183OFj5Q,Anticafé,c3_ycsQ2oXRNzz9AkVO6Iw,I was really pleased to find this spot in a great location near the Louvre. It meant I could get a couple hours of work done all while drinking plenty of...,4
aEQTW9f3_Kzi2G183OFj5Q,Anticafé,_a77qr8se6bmdwCkglwROA,"I wish I'd found this place earlier. Great coffee (Americano for me, cappuccino for my friend), decent wifi, snacks behind the bar (baguette with nutella...",5
WB1utjS0AXshsx-FvsJGYg,L'Auberge Bressane,0oKZPQj-s17M1UW-8Qb6bw,"Absolutely fabulous! 
This is probably the best meal of my life!  
We went there on a Saturday night (3 adults and 2 kids).
The service was perfect, they...",5
WB1utjS0AXshsx-FvsJGYg,L'Auberge Bressane,0YwVBDLw2Gfid6jp294BcQ,Oh my I think I will dream about the souffles at L'Auberge Bressane. I thought I knew what a souffle tasted like - then I took a bite of their souffle trio...,5
WB1utjS0AXshsx-FvsJGYg,L'Auberge Bressane,XUu_g0Z9NdFU-f3JNi7pbw,A reluctant 4 stars. Only because I enjoyed the souffles so much. Get the mini trio to try all the flavors! I don't know which one was my favorite but I was...,4
mgh1Ag-r6eLxfYSZ_8eRSw,Pho Bobun,l4YZ50XcUKocQaGwil24MA,"Stayed in Paris for 5 beautiful days and on the last evening we wanted to try Pho, because we'd never had it before. What a GREAT CHOICE. I had the beef and...",5
mgh1Ag-r6eLxfYSZ_8eRSw,Pho Bobun,VSZHwhUMRTM_-FzHYyDMkg,"Here I am in Paris craving for asian food and Iucky this place is near our hotel.  To be honest, I was very skeptical
when I first read their reviews.  I...",5
mgh1Ag-r6eLxfYSZ_8eRSw,Pho Bobun,93zAKzW_vhTVdaX75WaKdA,"The best and our favorite is the ""Riz au Boeuf Luc-Lac"". The beef is so tender, ""Filet Mignon"", cut into cube bite-size and is quick sauté, that leaves the...",5
3drmuEM-hbUqOXVmZRtF4g,Freddy's,dpQ_bGWfC32mf_VqLTP78Q,"Wanna snuggle up to someone while sharing an inexpensive bottle of wine and scrumptious small plates? Then DEFINITELY come here! 

Best Brussels I've ever...",5
3drmuEM-hbUqOXVmZRtF4g,Freddy's,heDsA6sd3ciytOrlJwDLlg,"Went here on a whim and it was a wise choice! Not only are the plates beautifully plated, but they are also delicious. Portions are on the smaller side in...",5
3drmuEM-hbUqOXVmZRtF4g,Freddy's,QtpduTZWWTZxJTuEs7uj0Q,Stumbled upon Freddy's on our first night in Paris and I have to say it was such a delicious first meal that still gets me salivating.  The restaurant is...,5
3-6yc3Kbow9hnDrlIy263w,Verjus,ehpr2vvokBI6CW4lWjOieQ,"The reviews on this place did not disappoint! We accidentally walked past it twice, so heads up to read the signs carefully because it's tucked down the...",5
3-6yc3Kbow9hnDrlIy263w,Verjus,_YTFRWlduDNXnfsdSP8R1w,"Where do I even start with this meal? 

I wanted to have a big fancy, but not too crazy expensive meal while I was in Paris. After much research, I decided...",5
3-6yc3Kbow9hnDrlIy263w,Verjus,cyTfdSLV3JlYYqOHvTgrhQ,"It is as good as it gets. Or maybe because I'm in Paris? Seriously, the tasting menu is innovative, delicious pleasing to the eye and totally worth every...",5
__-FdyiI5fZTmYPG18bmLA,Le Mille Pâtes,RFW-UTcWPWFHuJTUJSscgw,I love this place. It felt like I was back in Italy with the smells of amazing pasta. The owners are super nice and the long lunch line goes fast and it...,5
ZEzVavg9-yVYXCmNzsOoAg,Blend,9rdxKLt7FHMQb7uD_YU4cg,"""I still eat a burger at a counter with ketchup dripping down my face."" - Scarlett Johansson

Burgers in Paris? Oui, why of course! After Parisian...",4
ZEzVavg9-yVYXCmNzsOoAg,Blend,zMAvRawTH99OTTYKoDbg0A,Blend.. this burger joint located in Paris satisfied my fix on my recent trip. They have a wide variety of perfect options to satisfy and cater to all. The...,5
ZEzVavg9-yVYXCmNzsOoAg,Blend,9kIw9ti5x_itJzP9Ya1U1A,I was honeymooning in Paris and I was really craving a burger so my husband and I decided to try out this place. It's a small restaurant but very hip...,5
aQb7EBXe0vlzWDRis463gQ,Brasserie Printemps,irfPlwgZp02ga8vZonvCpA,"Brasserie Printemps was a true delight. We had a hard time finding it as it is on the 6th floor of the Printemps shopping centre, however, it was worth the...",5
aQb7EBXe0vlzWDRis463gQ,Brasserie Printemps,A4aIJgNBzTJ-mofIxAsOZw,"Lovely place for lunch. It's located on the 6th floor of the Printemps shopping center which is a bit tricky to find, but totally worth it.

The food is...",4
aQb7EBXe0vlzWDRis463gQ,Brasserie Printemps,XX-rcKmaCfeEi98WC8e6LA,We just had a coffee and croissants prior to the lunch service. The file and the dining room is beautiful. The service was slow but we where relaxed and we...,3
oBry7omEm5kavp_l86AjCA,Khajuraho,UMTZeXpwEuTdfXx1S3VF8w,I eat a lot of Indian food. Not just because I'm Indian lol but because it's just the holy grail of food to me. Being in Paris where food is life and life...,5
oBry7omEm5kavp_l86AjCA,Khajuraho,rzGAuJFKyAYFPdfPLCFpXA,I highly recommend this restaurant. My daughter and I had dinner here during a recent trip to Paris. We both agreed that Khajuraho has the BEST Indian food....,5
oBry7omEm5kavp_l86AjCA,Khajuraho,AJZPiCijvxOXTUGbbG7bMQ,"Amazing Indian food on your way to see the Eiffel Tower! Very authentic, and beautifully made tasty Indian food! Very good service as well. 

Definitely...",5
XSxrGIbgixA15t-3sRvtMQ,Cézembre,N9lIO0OjuYaSib_4NRUMTg,"Went here for dinner on the last night of our Paris trip. Perfect cap off to an amazing week. Every aspect of the meal was perfect - texture, taste,...",5
XSxrGIbgixA15t-3sRvtMQ,Cézembre,BCDvBdQzGRE1VPq4vR2J8Q,"Michelin Quality at Bistro Prices!

How this place does not have a Michelin star is beyond me. Five course fixed tasting menu plus an amouse bouche for 65...",5
XSxrGIbgixA15t-3sRvtMQ,Cézembre,vzdpmlLvoXdr8AcxPrIvAA,My daughter and I went here last evening and had the most amazing experience! The food was absolute perfection with every detail being thought out with such...,5
5R0DMxJc8iRukx4uGI7nQA,Le Coupe Gorge,VJOeV0H1HVoIuhrY9o05Bg,"Highly recommend this French restaurant if you are around the area. Our airbnb was very close by, so it was a walking distance here. After reading the...",5
5R0DMxJc8iRukx4uGI7nQA,Le Coupe Gorge,vR2cYyqOAkyvUuOeS74xvw,Loved it here! Julian is a talented chef and prepared everything perfectly. It was the best meal we had in Paris. We will return!,5
5R0DMxJc8iRukx4uGI7nQA,Le Coupe Gorge,gZ6v6hI7ShQrJ8-mvEh8Ug,My husband and I had such a lovely lunch at Le Coup Gorge. From the moment we walked in we were happy greeted by lovely servers and were seated immediately....,5
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,yWh0uOYvrnT4AlJhw17JfA,"Had an absolutely wonderful experience at Claus for Sunday Brunch! The menu is small, just like the portions - but don't let the size fool you, they are...",5
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,oagnYlaf-9MpTGrI-Bc1_w,"I was looking for a boutique place for brunch and I found this restaurant on Yelp. A few thoughts:

1) This place was very small. I waited for nearly an...",4
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,l3h9bWpTRoGMf97Qfnayqw,"Fantastic brunch, and near the Louvre! FYI there is no a la carte brunch (except for the individual pastries) - you can only get these multi-course...",5
UukMgqeP0Uhk4B0VHWNeGw,Le Mimosa,txKi2lvdFIeNeqfwNWQ7JA,Great place for drinks! We went on a Monday night and it was busy with a fun and cool atmosphere. We enjoyed a few pre dinner cocktails on the patio and had...,4
UukMgqeP0Uhk4B0VHWNeGw,Le Mimosa,OePkL9SqSdKznpPiamo23g,"Le Mimosa is located a few steps away from our hotel in Paris.   It was raining and we decided to stay close to the area.   

I ordered a grilled steak with...",3
UukMgqeP0Uhk4B0VHWNeGw,Le Mimosa,8ujkrBM5d2xEjxDYvnH5IA,"I went there with a friend for a dessert and we took a ""café gourmand"" which is an expresso + 3 tiny portions of 3 different desserts. The 3 were very good,...",4
jTBC_B6hw1e8lwOAoEJ06A,Le Saint Ô,Klbs7xM7oum35RWTtXawsQ,"I stayed the hotel so this was my spot for breakfast and dinner when we were too tired for going out.  The breakfast was good with greens, meats and...",5
2pzucMcXawD5XB0LA277aA,Le Pas Sage,U5VZastdAPcWY_vdzgY7_Q,"A most memorable meal of all time.  

To start, the most velvety, silky textured squash soup.  Those are all the words I can muster, the rest is all my...",5
2pzucMcXawD5XB0LA277aA,Le Pas Sage,YWkbUlcVz4OemH3GhBVKsg,What a delightful place with delicious tapas. The waiter is very helpful and explained the menu in English for us. Reservation strongly recommend.,5
2pzucMcXawD5XB0LA277aA,Le Pas Sage,Inf2AkrWsn-4vI7VuWS2jQ,"Finding a restaurant in Paris was easy.  Finding a GOOD restaurant in Paris was actually pretty easy, too, after getting off of the main streets and away...",5
lhsLzC6sfkEBtuQ323YdYw,Café Varenne,pBZWEsSSkElD3JaKytsvBg,"I am only reviewing this place for the Croissants, as that's the only thing I got here. 

I had Croissants from 10+ places in Paris during my stay there,...",5
lhsLzC6sfkEBtuQ323YdYw,Café Varenne,6Nb9ZGLtnNMY9TKpQGEdKw,"Parisians don't typically eat dinner until 8 or later. So,as an American this could get difficult. So we started poping in places for some...",4
lhsLzC6sfkEBtuQ323YdYw,Café Varenne,vVxZc3CMkm0HHoXvPkRggg,Not the best not the worst French in Paris. We came the service was great the steak tartar was ok a bit dull. The ratatouille was perfect and the rum cake...,4
Uf8RS4F-yJx-LUQ1MzlywQ,Café de l'Homme,fAc2UFYW3WuxA6hbGRyAAA,"Amazing food with an amazing view! Came here at night for my day trip to Paris with my boyfriend, he's a pretty picky eater, but this place appealed to both...",5
Uf8RS4F-yJx-LUQ1MzlywQ,Café de l'Homme,lPKqsfSgSD7pqvvQUtA4dQ,This is my third day in Paris and every culinary experience has been underwhelming. Except walking in this restaurant. We originally were supposed to do the...,5
Uf8RS4F-yJx-LUQ1MzlywQ,Café de l'Homme,pt2GDvaVNphjejYqipIugA,First of all the view of this place is absolutely amazing! We went 11/19 and I thought it would be closed (like most outside places this time of year) but...,5
